"pathwayID","overlap","n","description","memo","Pval","fold"
"7658",1,"11","Corticotropin secretion "," http://amigo.geneontology.org/amigo/term/GO:0051458",0.256052708554122,3.50842696629213
"7664",13,"389","Regulation of cytosolic calcium ion concentration "," http://amigo.geneontology.org/amigo/term/GO:0051480",0.196115203601681,1.30313001605136
"7666",2,"38","Positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0051482",0.208852718372431,2.33895131086142
"7667",1,"50","Regulation of filopodium assembly "," http://amigo.geneontology.org/amigo/term/GO:0051489",0.755165819490379,0.738616203429923
"7669",1,"30","Positive regulation of filopodium assembly "," http://amigo.geneontology.org/amigo/term/GO:0051491",0.645244082122132,1.0024077046549
"7670",1,"96","Regulation of stress fiber assembly "," http://amigo.geneontology.org/amigo/term/GO:0051492",0.969532672672699,0.298589529046139
"7671",21,"530","Regulation of cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0051493",0.090926347055515,1.35810076114534
"7672",12,"170","Negative regulation of cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0051494",0.00849344296576874,2.1590319792567
"7673",4,"226","Positive regulation of cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0051495",0.877281963302846,0.645227947823841
"7675",1,"31","Negative regulation of stress fiber assembly "," http://amigo.geneontology.org/amigo/term/GO:0051497",0.736307972614259,0.779650436953808
"7676",1,"27","Adenine nucleotide transport "," http://amigo.geneontology.org/amigo/term/GO:0051503",0.617949267606351,1.07951598962835
"7683",2,"28","Mitochondrial calcium ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0051560",0.106540603209174,3.50842696629213
"7684",1,"11","Positive regulation of mitochondrial calcium ion concentration "," http://amigo.geneontology.org/amigo/term/GO:0051561",0.30910664199858,2.80674157303371
"7687",1,"38","Histone H3-K9 methylation "," http://amigo.geneontology.org/amigo/term/GO:0051567",0.446678601078479,1.75421348314607
"7688",1,"62","Histone H3-K4 methylation "," http://amigo.geneontology.org/amigo/term/GO:0051568",0.736307972614259,0.779650436953808
"7689",1,"32","Regulation of histone H3-K4 methylation "," http://amigo.geneontology.org/amigo/term/GO:0051569",0.486169863712012,1.55930087390762
"7690",1,"25","Regulation of histone H3-K9 methylation "," http://amigo.geneontology.org/amigo/term/GO:0051570",0.30910664199858,2.80674157303371
"7692",1,"7","Negative regulation of histone H3-K4 methylation "," http://amigo.geneontology.org/amigo/term/GO:0051572",0.198937065734469,4.67790262172285
"7694",1,"11","Positive regulation of histone H3-K9 methylation "," http://amigo.geneontology.org/amigo/term/GO:0051574",0.30910664199858,2.80674157303371
"77",1,"292","MRNA splicing, via spliceosome "," http://amigo.geneontology.org/amigo/term/GO:0000398",0.992071099190153,0.21590319792567
"7701",3,"138","Regulation of neurotransmitter transport "," http://amigo.geneontology.org/amigo/term/GO:0051588",0.631868578574398,0.935580524344569
"7703",1,"31","Positive regulation of neurotransmitter transport "," http://amigo.geneontology.org/amigo/term/GO:0051590",0.486169863712012,1.55930087390762
"7704",2,"103","Response to cAMP "," http://amigo.geneontology.org/amigo/term/GO:0051591",0.789698251146422,0.701685393258427
"7705",2,"157","Response to calcium ion "," http://amigo.geneontology.org/amigo/term/GO:0051592",0.945666871171894,0.445514535402176
"7706",1,"13","Response to folic acid "," http://amigo.geneontology.org/amigo/term/GO:0051593",0.256052708554122,3.50842696629213
"7715",7,"735","Proteolysis involved in cellular protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051603",0.984158682653424,0.522531675830743
"7716",7,"296","Protein maturation "," http://amigo.geneontology.org/amigo/term/GO:0051604",0.587357539499888,0.972633218378018
"7717",5,"1389","Detection of stimulus "," http://amigo.geneontology.org/amigo/term/GO:0051606",0.753266455903677,0.806534934779801
"7718",5,"254","Defense response to virus "," http://amigo.geneontology.org/amigo/term/GO:0051607",0.762158991777481,0.797369765066394
"7719",1,"17","Histamine transport "," http://amigo.geneontology.org/amigo/term/GO:0051608",0.358386953649252,2.33895131086142
"772",12,"290","Peptide secretion "," http://amigo.geneontology.org/amigo/term/GO:0002790",0.016435519427538,1.98122934567085
"7720",1,"12","Serotonin uptake "," http://amigo.geneontology.org/amigo/term/GO:0051610",0.358386953649252,2.33895131086142
"7723",1,"3","Histamine uptake "," http://amigo.geneontology.org/amigo/term/GO:0051615",0.137449699499339,7.01685393258427
"7724",1,"8","Norepinephrine uptake "," http://amigo.geneontology.org/amigo/term/GO:0051620",0.198937065734469,4.67790262172285
"7726",1,"2","Epinephrine uptake "," http://amigo.geneontology.org/amigo/term/GO:0051625",0.137449699499339,7.01685393258427
"7728",7,"526","Organelle localization "," http://amigo.geneontology.org/amigo/term/GO:0051640",0.908764232290985,0.668271803103264
"7729",65,"2765","Cellular localization "," http://amigo.geneontology.org/amigo/term/GO:0051641",0.3930524945844,1.03658069458631
"773",9,"239","Regulation of peptide secretion "," http://amigo.geneontology.org/amigo/term/GO:0002791",0.0588129163344356,1.80433386837881
"7731",1,"9","Endoplasmic reticulum localization "," http://amigo.geneontology.org/amigo/term/GO:0051643",0.30910664199858,2.80674157303371
"7735",3,"164","Vesicle localization "," http://amigo.geneontology.org/amigo/term/GO:0051648",0.631868578574398,0.935580524344569
"7736",39,"2023","Establishment of localization in cell "," http://amigo.geneontology.org/amigo/term/GO:0051649",0.858419919682208,0.867376555850353
"7737",3,"146","Establishment of vesicle localization "," http://amigo.geneontology.org/amigo/term/GO:0051650",0.53313780387458,1.07951598962835
"7738",10,"225","Maintenance of location in cell "," http://amigo.geneontology.org/amigo/term/GO:0051651",0.123738693917345,1.50900084571705
"7739",1,"56","Spindle localization "," http://amigo.geneontology.org/amigo/term/GO:0051653",0.772678571803303,0.701685393258427
"7741",6,"384","Establishment of organelle localization "," http://amigo.geneontology.org/amigo/term/GO:0051656",0.826613350490424,0.745152630008949
"7746",1,"6","Membrane raft localization "," http://amigo.geneontology.org/amigo/term/GO:0051665",0.198937065734469,4.67790262172285
"7747",15,"654","Localization within membrane "," http://amigo.geneontology.org/amigo/term/GO:0051668",0.596862689937108,0.965622100814349
"7748",1,"26","Membrane disruption in other organism "," http://amigo.geneontology.org/amigo/term/GO:0051673",0.0712570056044836,14.0337078651685
"7749",42,"1636","Localization of cell "," http://amigo.geneontology.org/amigo/term/GO:0051674",0.514870226761378,1.00411538387918
"775",7,"129","Positive regulation of peptide secretion "," http://amigo.geneontology.org/amigo/term/GO:0002793",0.0121101306808358,2.72877652933833
"7752",5,"43","Actin filament capping "," http://amigo.geneontology.org/amigo/term/GO:0051693",0.0171296740590183,3.18947906026558
"7755",6,"165","Biological process involved in interaction with host "," http://amigo.geneontology.org/amigo/term/GO:0051701",0.291203462095677,1.33654360620653
"7756",3,"84","Biological process involved in interaction with symbiont "," http://amigo.geneontology.org/amigo/term/GO:0051702",0.321790073533722,1.50361155698234
"7757",1,"56","Biological process involved in intraspecies interaction between organisms "," http://amigo.geneontology.org/amigo/term/GO:0051703",0.736307972614259,0.779650436953808
"7758",22,"1297","Multi-organism process "," http://amigo.geneontology.org/amigo/term/GO:0051704",0.574036341246555,0.980131977884787
"7759",52,"1400","Response to other organism "," http://amigo.geneontology.org/amigo/term/GO:0051707",0.00746166215710618,1.39000535045479
"7762",1,"8","Cytolysis in other organism "," http://amigo.geneontology.org/amigo/term/GO:0051715",0.0712570056044836,14.0337078651685
"7764",24,"889","Regulation of cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0051726",0.25262534834983,1.15741920537472
"7769",1,"22","Nitric-oxide synthase biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0051767",0.446678601078479,1.75421348314607
"777",5,"173","Regulation of adaptive immune response "," http://amigo.geneontology.org/amigo/term/GO:0002819",0.63923653369236,0.923270254287404
"7770",1,"22","Regulation of nitric-oxide synthase biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0051769",0.446678601078479,1.75421348314607
"7771",1,"17","Positive regulation of nitric-oxide synthase biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0051770",0.404161351344816,2.00481540930979
"7774",2,"78","Positive regulation of cell division "," http://amigo.geneontology.org/amigo/term/GO:0051781",0.676499126338475,0.877106741573034
"7776",3,"136","Regulation of nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0051783",0.53313780387458,1.07951598962835
"7777",2,"58","Negative regulation of nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0051784",0.290345749182892,1.87116104868914
"778",1,"48","Negative regulation of adaptive immune response "," http://amigo.geneontology.org/amigo/term/GO:0002820",0.831093477768126,0.584737827715356
"7780",1,"4","Short-chain fatty acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0051790",0.0712570056044836,14.0337078651685
"7781",1,"18","Medium-chain fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051791",0.137449699499339,7.01685393258427
"7786",1,"21","Regulation of hair follicle development "," http://amigo.geneontology.org/amigo/term/GO:0051797",0.30910664199858,2.80674157303371
"7787",1,"12","Positive regulation of hair follicle development "," http://amigo.geneontology.org/amigo/term/GO:0051798",0.256052708554122,3.50842696629213
"7789",1,"7","Cytolysis in other organism involved in symbiotic interaction "," http://amigo.geneontology.org/amigo/term/GO:0051801",0.0712570056044836,14.0337078651685
"779",1,"109","Positive regulation of adaptive immune response "," http://amigo.geneontology.org/amigo/term/GO:0002821",0.971724300987211,0.292368913857678
"7790",2,"78","Modulation of process of other organism involved in symbiotic interaction "," http://amigo.geneontology.org/amigo/term/GO:0051817",0.708744656145469,0.825512227362855
"7793",1,"7","Cytolysis by host of symbiont cells "," http://amigo.geneontology.org/amigo/term/GO:0051838",0.0712570056044836,14.0337078651685
"7794",2,"53","Modulation by host of symbiont process "," http://amigo.geneontology.org/amigo/term/GO:0051851",0.422423525544813,1.40337078651685
"7795",1,"76","Protein autoubiquitination "," http://amigo.geneontology.org/amigo/term/GO:0051865",0.736307972614259,0.779650436953808
"7798",1,"26","Killing by host of symbiont cells "," http://amigo.geneontology.org/amigo/term/GO:0051873",0.358386953649252,2.33895131086142
"78",1,"38","Protein peptidyl-prolyl isomerization "," http://amigo.geneontology.org/amigo/term/GO:0000413",0.588560749729916,1.16947565543071
"780",4,"158","Regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains "," http://amigo.geneontology.org/amigo/term/GO:0002822",0.73525396392261,0.813548282038756
"7800",2,"80","Regulation of mitochondrial membrane potential "," http://amigo.geneontology.org/amigo/term/GO:0051881",0.69297031301072,0.850527749404154
"7801",1,"24","Mitochondrial depolarization "," http://amigo.geneontology.org/amigo/term/GO:0051882",0.446678601078479,1.75421348314607
"7802",1,"29","Killing of cells in other organism involved in symbiotic interaction "," http://amigo.geneontology.org/amigo/term/GO:0051883",0.404161351344816,2.00481540930979
"7809",1,"59","Regulation of focal adhesion assembly "," http://amigo.geneontology.org/amigo/term/GO:0051893",0.843187347823344,0.561348314606742
"781",1,"43","Negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains "," http://amigo.geneontology.org/amigo/term/GO:0002823",0.788941921569787,0.668271803103264
"7810",1,"25","Positive regulation of focal adhesion assembly "," http://amigo.geneontology.org/amigo/term/GO:0051894",0.556918413783459,1.27579162410623
"7812",6,"176","Regulation of protein kinase B signaling "," http://amigo.geneontology.org/amigo/term/GO:0051896",0.26615185645452,1.38036470804936
"7813",2,"121","Positive regulation of protein kinase B signaling "," http://amigo.geneontology.org/amigo/term/GO:0051897",0.822227143769249,0.652730598379932
"7814",2,"42","Negative regulation of protein kinase B signaling "," http://amigo.geneontology.org/amigo/term/GO:0051898",0.290345749182892,1.87116104868914
"7815",3,"79","Membrane depolarization "," http://amigo.geneontology.org/amigo/term/GO:0051899",0.361878091830593,1.40337078651685
"7816",1,"21","Regulation of mitochondrial depolarization "," http://amigo.geneontology.org/amigo/term/GO:0051900",0.446678601078479,1.75421348314607
"7817",1,"10","Positive regulation of mitochondrial depolarization "," http://amigo.geneontology.org/amigo/term/GO:0051901",0.198937065734469,4.67790262172285
"782",1,"103","Positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains "," http://amigo.geneontology.org/amigo/term/GO:0002824",0.969532672672699,0.298589529046139
"7824",1,"27","Sulfation "," http://amigo.geneontology.org/amigo/term/GO:0051923",0.198937065734469,4.67790262172285
